Class1,Property,object
http://data.gwsw.nl/1.6/totaal/Mangat,isPartOf,http://data.gwsw.nl/1.6/totaal/Transportleiding
http://data.gwsw.nl/1.6/totaal/Waterslagvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Persleidingsysteem
http://data.gwsw.nl/1.6/totaal/Waterslagvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Gemaal
http://data.gwsw.nl/1.6/totaal/Waterslagvoorziening,hasAspect,http://data.gwsw.nl/1.6/totaal/Appendage_orientatie
http://data.gwsw.nl/1.6/totaal/Waterslagvoorziening,hasAspect,http://data.gwsw.nl/1.6/totaal/Energieverliescoefficient
http://data.gwsw.nl/1.6/totaal/Rioolleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Rioolafsluiter
http://data.gwsw.nl/1.6/totaal/Rioolleiding,hasAspect,http://data.gwsw.nl/1.6/totaal/Drukklasse
http://data.gwsw.nl/1.6/totaal/Rioolleiding,hasAspect,https://data.crow.nl/imbor/def/90C47FE0-0F7A-42FB-A437-BE9CB8C233E1
http://data.gwsw.nl/1.6/totaal/Rioolleiding,hasAspect,http://data.gwsw.nl/1.6/totaal/SDR_waarde
http://data.gwsw.nl/1.6/totaal/Rioolleiding,hasPart,http://data.gwsw.nl/1.6/totaal/BCBbb
http://data.gwsw.nl/1.6/totaal/Rioolleiding,isPartOf,http://data.gwsw.nl/1.6/totaal/Warmtewinningsnet
http://data.gwsw.nl/1.6/totaal/Rioolleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Bekabeling
http://data.gwsw.nl/1.6/totaal/Rioolleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Buisdeel
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasConnection,http://data.gwsw.nl/1.6/totaal/MechanischeAfsluiter
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Coating
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasAspect,http://data.gwsw.nl/1.6/totaal/Drukklasse
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasAspect,http://data.gwsw.nl/1.6/totaal/KathodischeBescherming
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasAspect,https://data.crow.nl/imbor/def/90C47FE0-0F7A-42FB-A437-BE9CB8C233E1
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Rioolafsluiter
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasAspect,http://data.gwsw.nl/1.6/totaal/SDR_waarde
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasPart,http://data.gwsw.nl/1.6/totaal/BCBbb
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasAspect,http://data.gwsw.nl/1.6/totaal/AfvoerDWA_situatie
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasAspect,http://data.gwsw.nl/1.6/totaal/AfvoerHWA_situatie
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Overnamepunt
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Beluchter
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Buisdeel
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasPart,https://data.crow.nl/imbor/def/D41128DC-458B-4990-BB66-6EA23564AEC1
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Mangat
http://data.gwsw.nl/1.6/totaal/Transportleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Verbindingsstuk
http://data.gwsw.nl/1.6/totaal/Afsluiteraandrijving,isPartOf,http://data.gwsw.nl/1.6/totaal/MechanischeAfsluiter
http://data.gwsw.nl/1.6/totaal/Afsluiteraandrijving,hasAspect,https://data.crow.nl/imbor/def/B8349648-76E8-4AB3-B635-D81FDF7F667E
http://data.gwsw.nl/1.6/totaal/Afsluiteraandrijving,hasConnection,https://data.crow.nl/imbor/def/CE738F23-2622-45F9-82FD-259E62BF4DAF
http://data.gwsw.nl/1.6/totaal/Aantal_ieBedrijven,isAspectOf,http://data.gwsw.nl/1.6/totaal/GemengdRiool
http://data.gwsw.nl/1.6/totaal/Aantal_ieBedrijven,isAspectOf,http://data.gwsw.nl/1.6/totaal/Bedrijfslocatie
http://data.gwsw.nl/1.6/totaal/Aantal_ieBedrijven,isAspectOf,http://data.gwsw.nl/1.6/totaal/Rioolput
http://data.gwsw.nl/1.6/totaal/Aantal_ieBedrijven,isAspectOf,http://data.gwsw.nl/1.6/totaal/Vuilwaterriool
http://data.gwsw.nl/1.6/totaal/Aantal_ieBedrijven,isAspectOf,http://data.gwsw.nl/1.6/totaal/Compartiment
http://data.gwsw.nl/1.6/totaal/BobBeginpuntLeiding,hasAspect,https://data.crow.nl/imbor/def/8AB0AC02-EE94-4086-9B14-D53EDE3C4101
http://data.gwsw.nl/1.6/totaal/BobBeginpuntLeiding,isAspectOf,http://data.gwsw.nl/1.6/totaal/BeginpuntLeiding
http://data.gwsw.nl/1.6/totaal/Knooppunt,hasConnection,http://data.gwsw.nl/1.6/totaal/BeginpuntLeiding
http://data.gwsw.nl/1.6/totaal/Knooppunt,hasConnection,http://data.gwsw.nl/1.6/totaal/EindpuntLeiding
http://data.gwsw.nl/1.6/totaal/Knooppunt,hasConnection,http://data.gwsw.nl/1.6/totaal/BeginpuntOnderdeel
http://data.gwsw.nl/1.6/totaal/Knooppunt,hasConnection,http://data.gwsw.nl/1.6/totaal/EindpuntOnderdeel
http://data.gwsw.nl/1.6/totaal/Knooppunt,hasAspect,https://data.crow.nl/imbor/def/BDB53BB7-DEFC-4055-B047-271C5EDDA82A
http://data.gwsw.nl/1.6/totaal/Leidingorientatie,hasAspect,https://data.crow.nl/imbor/def/F8E7183C-E1EC-40C4-B0B0-C77052851B30
http://data.gwsw.nl/1.6/totaal/Leidingorientatie,isPartOf,http://data.gwsw.nl/1.6/totaal/HydraulischRioleringsmodel
http://data.gwsw.nl/1.6/totaal/Leidingorientatie,hasPart,http://data.gwsw.nl/1.6/totaal/BeginpuntLeiding
http://data.gwsw.nl/1.6/totaal/Leidingorientatie,hasPart,http://data.gwsw.nl/1.6/totaal/EindpuntLeiding
http://data.gwsw.nl/1.6/totaal/Leidingorientatie,isAspectOf,http://modellen.geostandaarden.nl/def/nen3610-2022#Leiding
http://data.gwsw.nl/1.6/totaal/Onderdeelorientatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Wand
http://data.gwsw.nl/1.6/totaal/Onderdeelorientatie,hasPart,http://data.gwsw.nl/1.6/totaal/BeginpuntOnderdeel
http://data.gwsw.nl/1.6/totaal/Onderdeelorientatie,hasPart,http://data.gwsw.nl/1.6/totaal/EindpuntOnderdeel
http://data.gwsw.nl/1.6/totaal/Onderdeelorientatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Pomp
http://data.gwsw.nl/1.6/totaal/Onderdeelorientatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Doorlaat
http://data.gwsw.nl/1.6/totaal/Onderdeelorientatie,hasAspect,https://data.crow.nl/imbor/def/F8E7183C-E1EC-40C4-B0B0-C77052851B30
http://data.gwsw.nl/1.6/totaal/Onderdeelorientatie,hasAspect,https://data.crow.nl/imbor/def/BDB53BB7-DEFC-4055-B047-271C5EDDA82A
http://data.gwsw.nl/1.6/totaal/BinnenonderkantOnderdeel,isAspectOf,http://data.gwsw.nl/1.6/totaal/BeginpuntOnderdeel
http://data.gwsw.nl/1.6/totaal/BinnenonderkantOnderdeel,isAspectOf,http://data.gwsw.nl/1.6/totaal/EindpuntOnderdeel
http://data.gwsw.nl/1.6/totaal/Infiltratiereservoir,isPartOf,http://data.gwsw.nl/1.6/totaal/Drainagestelsel
http://data.gwsw.nl/1.6/totaal/Infiltratiereservoir,hasAspect,http://data.gwsw.nl/1.6/totaal/Uitstroomniveau
http://data.gwsw.nl/1.6/totaal/Infiltratiereservoir,isPartOf,http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel
http://data.gwsw.nl/1.6/totaal/Infiltratiereservoir,hasAspect,http://data.gwsw.nl/1.6/totaal/BergendVermogen
http://data.gwsw.nl/1.6/totaal/Infiltratiereservoir,hasAspect,http://data.gwsw.nl/1.6/totaal/InfiltrerendOppervlak
http://data.gwsw.nl/1.6/totaal/Infiltratiereservoir,hasAspect,http://data.gwsw.nl/1.6/totaal/Porositeit
http://data.gwsw.nl/1.6/totaal/Infiltratiereservoir,hasAspect,http://data.gwsw.nl/1.6/totaal/Doorlaatbaarheid
http://data.gwsw.nl/1.6/totaal/Infiltratiereservoir,hasPart,http://data.gwsw.nl/1.6/totaal/Putdeksel
http://data.gwsw.nl/1.6/totaal/Appendage_orientatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Beluchter
http://data.gwsw.nl/1.6/totaal/Appendage_orientatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Lanceerpunt
http://data.gwsw.nl/1.6/totaal/Appendage_orientatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Mangat
http://data.gwsw.nl/1.6/totaal/Appendage_orientatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Ontluchter
http://data.gwsw.nl/1.6/totaal/Appendage_orientatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Waterslagvoorziening
http://data.gwsw.nl/1.6/totaal/Appendage_orientatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Zakbaak
http://data.gwsw.nl/1.6/totaal/Appendage_orientatie,hasAspect,https://data.crow.nl/imbor/def/BDB53BB7-DEFC-4055-B047-271C5EDDA82A
http://data.gwsw.nl/1.6/totaal/Energieverliescoefficient,isAspectOf,http://data.gwsw.nl/1.6/totaal/Beluchter
http://data.gwsw.nl/1.6/totaal/Energieverliescoefficient,isAspectOf,http://data.gwsw.nl/1.6/totaal/Lanceerpunt
http://data.gwsw.nl/1.6/totaal/Energieverliescoefficient,isAspectOf,http://data.gwsw.nl/1.6/totaal/MechanischeAfsluiter
http://data.gwsw.nl/1.6/totaal/Energieverliescoefficient,isAspectOf,http://data.gwsw.nl/1.6/totaal/Ontluchter
http://data.gwsw.nl/1.6/totaal/Energieverliescoefficient,isAspectOf,http://data.gwsw.nl/1.6/totaal/Ontspanningsventiel
http://data.gwsw.nl/1.6/totaal/Energieverliescoefficient,isAspectOf,http://data.gwsw.nl/1.6/totaal/Waterslagvoorziening
http://data.gwsw.nl/1.6/totaal/Overstortconstructie,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergingsleiding
http://data.gwsw.nl/1.6/totaal/Overstortconstructie,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/Overstortconstructie,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkleiding
http://data.gwsw.nl/1.6/totaal/Overstortconstructie,hasPart,http://data.gwsw.nl/1.6/totaal/Terugslagklep
http://data.gwsw.nl/1.6/totaal/Overstortconstructie,hasPart,http://data.gwsw.nl/1.6/totaal/Overstortdrempel
http://data.gwsw.nl/1.6/totaal/Overstortconstructie,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergingsbassin
http://data.gwsw.nl/1.6/totaal/Overstortconstructie,hasPart,http://data.gwsw.nl/1.6/totaal/Duikschot
http://data.gwsw.nl/1.6/totaal/BergendVermogen,isAspectOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/BergendVermogen,isAspectOf,http://data.gwsw.nl/1.6/totaal/Bergingsbassin
http://data.gwsw.nl/1.6/totaal/BergendVermogen,isAspectOf,http://data.gwsw.nl/1.6/totaal/Infiltratiereservoir
http://data.gwsw.nl/1.6/totaal/BergendVermogen,isAspectOf,https://data.crow.nl/imbor/def/5B5F0762-D8CA-4B00-BEA0-022AEB187FC6
http://data.gwsw.nl/1.6/totaal/BergendVermogen,isAspectOf,https://data.crow.nl/imbor/def/ACB230E4-46DA-4CF1-806E-01D4753DEBF7
http://data.gwsw.nl/1.6/totaal/BergendVermogen,isAspectOf,https://data.crow.nl/imbor/id/E4C74202-06AA-4860-AE0D-9A1059CB5D03
http://data.gwsw.nl/1.6/totaal/BergendVermogen,isAspectOf,https://data.crow.nl/imbor/def/F9DEC4A8-3B9B-4AC7-8128-6C3C78CBB736
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Lozingspunt
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Bezinkbassin
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Kolkaansluiting
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Bergingsbassin
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,https://data.crow.nl/imbor/id/9192C06E-FBFD-4B3B-A569-A7E603D3E943
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Goot
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Septictank
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/GemengdRiool
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Hemelwaterriool
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Rioolgemaal
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Vuilwaterriool
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Onderbemaling
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/GestuwdStelsel
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/ExterneOverstortput
http://data.gwsw.nl/1.6/totaal/GemengdStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/VrijvervalRioolleiding
http://data.gwsw.nl/1.6/totaal/Ledigingsvoorziening,hasPart,http://data.gwsw.nl/1.6/totaal/Pomp
http://data.gwsw.nl/1.6/totaal/Ledigingsvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkleiding
http://data.gwsw.nl/1.6/totaal/Ledigingsvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/Ledigingsvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergingsbassin
http://data.gwsw.nl/1.6/totaal/Ledigingsvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Bezinkbassin
http://data.gwsw.nl/1.6/totaal/Ledigingsvoorziening,hasPart,http://data.gwsw.nl/1.6/totaal/Schuif
http://data.gwsw.nl/1.6/totaal/Spoelvoorziening,hasPart,http://data.gwsw.nl/1.6/totaal/Pomp
http://data.gwsw.nl/1.6/totaal/Spoelvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergingsleiding
http://data.gwsw.nl/1.6/totaal/Spoelvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkleiding
http://data.gwsw.nl/1.6/totaal/Spoelvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/Spoelvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergingsbassin
http://data.gwsw.nl/1.6/totaal/Spoelvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Bezinkbassin
http://data.gwsw.nl/1.6/totaal/Spoelvoorziening,hasPart,http://data.gwsw.nl/1.6/totaal/Spoelleiding
http://data.gwsw.nl/1.6/totaal/Spoelvoorziening,hasPart,http://data.gwsw.nl/1.6/totaal/Schuif
http://data.gwsw.nl/1.6/totaal/Spoelvoorziening,hasPart,http://data.gwsw.nl/1.6/totaal/Spoelklep
http://data.gwsw.nl/1.6/totaal/Stuwconstructie,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergingsbassin
http://data.gwsw.nl/1.6/totaal/Stuwconstructie,hasPart,http://data.gwsw.nl/1.6/totaal/OpeningInWand
http://data.gwsw.nl/1.6/totaal/Stuwconstructie,hasPart,http://data.gwsw.nl/1.6/totaal/Stuwklep
http://data.gwsw.nl/1.6/totaal/Stuwconstructie,hasPart,http://data.gwsw.nl/1.6/totaal/Stuwmuur
http://data.gwsw.nl/1.6/totaal/Stuwconstructie,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/Stuwconstructie,hasPart,http://data.gwsw.nl/1.6/totaal/Wervelventiel
http://data.gwsw.nl/1.6/totaal/Diffusiescherm,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/Drijflaagschot,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/VerbeterdHemelwaterstelsel,isPartOf,http://data.gwsw.nl/1.6/totaal/VerbeterdGescheidenStelsel
http://data.gwsw.nl/1.6/totaal/VerbeterdHemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/VerbeterdHemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Bergingsbassin
http://data.gwsw.nl/1.6/totaal/VerbeterdHemelwaterstelsel,hasPart,https://data.crow.nl/imbor/id/9192C06E-FBFD-4B3B-A569-A7E603D3E943
http://data.gwsw.nl/1.6/totaal/VerbeterdHemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Bezinkbassin
http://data.gwsw.nl/1.6/totaal/VerbeterdHemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Rioolgemaal
http://data.gwsw.nl/1.6/totaal/Putdeksel,hasPart,http://data.gwsw.nl/1.6/totaal/Knevelvoorziening
http://data.gwsw.nl/1.6/totaal/Putdeksel,hasPart,http://data.gwsw.nl/1.6/totaal/Ontluchtingsunit
http://data.gwsw.nl/1.6/totaal/Putdeksel,isPartOf,http://data.gwsw.nl/1.6/totaal/Rioolput
http://data.gwsw.nl/1.6/totaal/Putdeksel,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/Putdeksel,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergingsbassin
http://data.gwsw.nl/1.6/totaal/Putdeksel,isPartOf,http://data.gwsw.nl/1.6/totaal/Infiltratiereservoir
http://data.gwsw.nl/1.6/totaal/Putdeksel,isPartOf,http://data.gwsw.nl/1.6/totaal/Zuiveringsreservoir
http://data.gwsw.nl/1.6/totaal/Reservoir,hasPart,http://data.gwsw.nl/1.6/totaal/Compartiment
http://data.gwsw.nl/1.6/totaal/Reservoir,hasAspect,http://data.gwsw.nl/1.6/totaal/BergendOppervlak
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Overstortconstructie
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,hasAspect,http://data.gwsw.nl/1.6/totaal/BergendVermogen
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,isPartOf,http://data.gwsw.nl/1.6/totaal/GemengdStelsel
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Ledigingsvoorziening
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Spoelvoorziening
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,hasPart,https://data.crow.nl/imbor/def/9EE5BD00-C5A8-4D8B-871A-CD3B4EDDD9DF
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Stuwconstructie
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Diffusiescherm
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Drijflaagschot
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,isPartOf,http://data.gwsw.nl/1.6/totaal/VerbeterdHemelwaterstelsel
http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Putdeksel
http://data.gwsw.nl/1.6/totaal/Bergingsbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Stuwconstructie
http://data.gwsw.nl/1.6/totaal/Bergingsbassin,isPartOf,http://data.gwsw.nl/1.6/totaal/GemengdStelsel
http://data.gwsw.nl/1.6/totaal/Bergingsbassin,hasAspect,http://data.gwsw.nl/1.6/totaal/BergendVermogen
http://data.gwsw.nl/1.6/totaal/Bergingsbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Ledigingsvoorziening
http://data.gwsw.nl/1.6/totaal/Bergingsbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Overstortconstructie
http://data.gwsw.nl/1.6/totaal/Bergingsbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Spoelvoorziening
http://data.gwsw.nl/1.6/totaal/Bergingsbassin,hasPart,https://data.crow.nl/imbor/def/9EE5BD00-C5A8-4D8B-871A-CD3B4EDDD9DF
http://data.gwsw.nl/1.6/totaal/Bergingsbassin,isPartOf,http://data.gwsw.nl/1.6/totaal/VerbeterdHemelwaterstelsel
http://data.gwsw.nl/1.6/totaal/Bergingsbassin,hasPart,http://data.gwsw.nl/1.6/totaal/Putdeksel
http://data.gwsw.nl/1.6/totaal/Oppervlaktewatersysteem,hasPart,http://data.gwsw.nl/1.6/totaal/Goot
http://data.gwsw.nl/1.6/totaal/Oppervlaktewatersysteem,hasPart,https://data.crow.nl/imbor/id/9192C06E-FBFD-4B3B-A569-A7E603D3E943
http://data.gwsw.nl/1.6/totaal/Oppervlaktewatersysteem,hasPart,http://data.gwsw.nl/1.6/totaal/Duiker
http://data.gwsw.nl/1.6/totaal/Oppervlaktewatersysteem,isPartOf,http://data.gwsw.nl/1.6/totaal/StedelijkGebied
http://data.gwsw.nl/1.6/totaal/Lozingspunt,isPartOf,http://data.gwsw.nl/1.6/totaal/VrijvervalDrainagestelsel
http://data.gwsw.nl/1.6/totaal/Lozingspunt,isPartOf,http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel
http://data.gwsw.nl/1.6/totaal/Lozingspunt,isPartOf,http://data.gwsw.nl/1.6/totaal/GemengdStelsel
http://data.gwsw.nl/1.6/totaal/Lozingspunt,isPartOf,http://data.gwsw.nl/1.6/totaal/MechanischRioolstelsel
http://data.gwsw.nl/1.6/totaal/Lozingspunt,hasConnection,http://data.gwsw.nl/1.6/totaal/RWZI
http://data.gwsw.nl/1.6/totaal/Lozingspunt,isPartOf,https://data.crow.nl/imbor/id/9192C06E-FBFD-4B3B-A569-A7E603D3E943
http://data.gwsw.nl/1.6/totaal/Lozingspunt,isPartOf,http://data.gwsw.nl/1.6/totaal/MechanischDrainagestelsel
http://data.gwsw.nl/1.6/totaal/Lozingspunt,isPartOf,http://data.gwsw.nl/1.6/totaal/Persleidingsysteem
http://data.gwsw.nl/1.6/totaal/Lozingspunt,isPartOf,http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Hemelwaterriool
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Lozingspunt
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Goot
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Kolkaansluiting
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,isPartOf,http://data.gwsw.nl/1.6/totaal/GescheidenSysteem
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,https://data.crow.nl/imbor/id/9192C06E-FBFD-4B3B-A569-A7E603D3E943
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/DIT_riool
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/DT_riool
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Infiltratieriool
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Onderbemaling
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/GestuwdStelsel
http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/UitlaatPunt
http://data.gwsw.nl/1.6/totaal/Beluchtingsventiel,hasConnection,https://data.crow.nl/imbor/def/86C535D2-6A5F-48AF-A3D7-1B21DE0DE6C5
http://data.gwsw.nl/1.6/totaal/Regelinrichting,hasPart,https://data.crow.nl/imbor/def/86C535D2-6A5F-48AF-A3D7-1B21DE0DE6C5
http://data.gwsw.nl/1.6/totaal/Regelinrichting,hasPart,https://data.crow.nl/imbor/def/80F7DB6C-0E53-4F15-91C1-88C69455D150
http://data.gwsw.nl/1.6/totaal/Regelinrichting,hasPart,http://data.gwsw.nl/1.6/totaal/Meetinstrument
http://data.gwsw.nl/1.6/totaal/Wand,hasAspect,http://data.gwsw.nl/1.6/totaal/Onderdeelorientatie
http://data.gwsw.nl/1.6/totaal/Wand,isPartOf,http://data.gwsw.nl/1.6/totaal/BijzonderePutconstructie
http://data.gwsw.nl/1.6/totaal/BeginpuntOnderdeel,isPartOf,http://data.gwsw.nl/1.6/totaal/Onderdeelorientatie
http://data.gwsw.nl/1.6/totaal/BeginpuntOnderdeel,hasAspect,http://data.gwsw.nl/1.6/totaal/BinnenonderkantOnderdeel
http://data.gwsw.nl/1.6/totaal/BeginpuntOnderdeel,hasConnection,http://data.gwsw.nl/1.6/totaal/Knooppunt
http://data.gwsw.nl/1.6/totaal/EindpuntOnderdeel,isPartOf,http://data.gwsw.nl/1.6/totaal/Onderdeelorientatie
http://data.gwsw.nl/1.6/totaal/EindpuntOnderdeel,hasAspect,http://data.gwsw.nl/1.6/totaal/BinnenonderkantOnderdeel
http://data.gwsw.nl/1.6/totaal/EindpuntOnderdeel,hasConnection,http://data.gwsw.nl/1.6/totaal/Knooppunt
http://data.gwsw.nl/1.6/totaal/BeginpuntLeiding,hasAspect,http://data.gwsw.nl/1.6/totaal/BobBeginpuntLeiding
http://data.gwsw.nl/1.6/totaal/BeginpuntLeiding,hasConnection,http://data.gwsw.nl/1.6/totaal/Knooppunt
http://data.gwsw.nl/1.6/totaal/BeginpuntLeiding,isPartOf,http://data.gwsw.nl/1.6/totaal/Leidingorientatie
http://data.gwsw.nl/1.6/totaal/EindpuntLeiding,hasAspect,http://data.gwsw.nl/1.6/totaal/BobEindpuntLeiding
http://data.gwsw.nl/1.6/totaal/EindpuntLeiding,hasConnection,http://data.gwsw.nl/1.6/totaal/Knooppunt
